,number_project,average_montly_hours,time_spend_company,left,salary,high,low,medium
7857,2,278,4,0,low,0,1,0
7858,3,165,2,0,low,0,1,0
7859,4,175,2,0,low,0,1,0
7860,4,140,4,0,low,0,1,0
7861,3,149,3,0,low,0,1,0
7862,3,205,4,0,low,0,1,0
7863,3,253,3,0,low,0,1,0
7864,3,222,4,0,low,0,1,0
7865,4,216,4,0,low,0,1,0
7866,3,139,2,0,low,0,1,0
7867,4,252,2,0,low,0,1,0
7868,2,173,2,0,low,0,1,0
7869,6,178,3,0,medium,0,0,1
7870,3,160,2,0,medium,0,0,1
7871,3,261,4,0,medium,0,0,1
7872,6,188,3,0,medium,0,0,1
7873,4,219,5,0,medium,0,0,1
7874,4,263,3,0,medium,0,0,1
7875,4,165,3,0,medium,0,0,1
7876,6,218,6,0,medium,0,0,1
7877,2,239,3,0,medium,0,0,1
7878,3,212,2,0,medium,0,0,1
7879,4,133,3,0,medium,0,0,1
7880,5,250,3,0,medium,0,0,1
7881,3,114,3,0,high,1,0,0
7882,3,168,2,0,high,1,0,0
7883,4,252,2,0,high,1,0,0
7884,5,189,4,0,high,1,0,0
7885,3,265,2,0,high,1,0,0
7886,3,176,3,0,high,1,0,0
7887,4,150,4,0,high,1,0,0
7888,5,97,6,0,high,1,0,0
7889,4,265,2,0,low,0,1,0
7890,4,260,4,0,low,0,1,0
7891,4,164,2,0,low,0,1,0
7892,4,142,2,0,low,0,1,0
7893,2,247,4,0,low,0,1,0
7894,5,182,3,0,low,0,1,0
7895,2,238,3,0,low,0,1,0
7896,3,191,3,0,low,0,1,0
7897,4,178,3,0,medium,0,0,1
7898,4,208,2,0,medium,0,0,1
7899,3,256,2,0,medium,0,0,1
7900,5,243,3,0,medium,0,0,1
7901,3,233,3,0,medium,0,0,1
7902,5,200,3,0,medium,0,0,1
7903,2,226,2,0,medium,0,0,1
7904,2,150,2,0,medium,0,0,1
7905,2,141,2,0,medium,0,0,1
7906,5,139,3,0,medium,0,0,1
7907,3,199,4,0,medium,0,0,1
7908,4,154,6,0,medium,0,0,1
7909,3,247,2,0,medium,0,0,1
7910,5,239,5,0,medium,0,0,1
7911,4,137,2,0,medium,0,0,1
7912,4,119,5,0,medium,0,0,1
7913,4,134,5,0,medium,0,0,1
7914,3,243,4,0,medium,0,0,1
7915,5,210,3,0,medium,0,0,1
7916,4,265,2,0,medium,0,0,1
7917,4,204,3,0,medium,0,0,1
7918,6,273,5,0,medium,0,0,1
7919,3,177,2,0,medium,0,0,1
7920,5,285,6,0,high,1,0,0
7921,4,222,2,0,low,0,1,0
7922,3,185,2,0,medium,0,0,1
7923,5,151,6,0,medium,0,0,1
7924,3,109,4,0,medium,0,0,1
7925,4,192,4,0,medium,0,0,1
7926,4,139,3,0,medium,0,0,1
7927,4,191,2,0,medium,0,0,1
7928,6,114,3,0,medium,0,0,1
7929,3,212,2,0,medium,0,0,1
7930,3,162,2,0,medium,0,0,1
7931,5,191,5,0,medium,0,0,1
7932,3,234,3,0,low,0,1,0
7933,4,265,3,0,low,0,1,0
7934,6,283,2,0,low,0,1,0
7935,3,232,4,0,low,0,1,0
7936,4,208,3,0,low,0,1,0
7937,4,258,3,0,low,0,1,0
7938,3,175,2,0,low,0,1,0
7939,3,238,3,0,high,1,0,0
7940,3,166,3,0,low,0,1,0
7941,4,225,2,0,high,1,0,0
7942,4,221,6,0,high,1,0,0
7943,2,263,3,0,low,0,1,0
7944,4,218,4,0,low,0,1,0
7945,5,236,4,0,high,1,0,0
7946,5,133,2,0,low,0,1,0
7947,2,237,3,0,medium,0,0,1
7948,3,204,6,0,high,1,0,0
7949,3,166,3,0,medium,0,0,1
7950,4,189,2,0,medium,0,0,1
7951,4,251,3,0,medium,0,0,1
7952,2,121,2,0,medium,0,0,1
7953,3,149,2,0,high,1,0,0
7954,5,198,2,0,medium,0,0,1
7955,4,163,3,0,medium,0,0,1
7956,4,222,2,0,medium,0,0,1
7957,2,107,4,0,high,1,0,0
7958,4,162,2,0,medium,0,0,1
7959,6,192,3,0,high,1,0,0
7960,5,236,3,0,low,0,1,0
7961,5,225,2,0,medium,0,0,1
7962,4,167,2,0,medium,0,0,1
7963,6,219,4,0,medium,0,0,1
7964,3,255,3,0,medium,0,0,1
7965,5,137,2,0,low,0,1,0
7966,4,193,3,0,low,0,1,0
7967,3,239,2,0,low,0,1,0
7968,5,179,5,0,low,0,1,0
7969,3,205,2,0,low,0,1,0
7970,3,140,5,0,low,0,1,0
7971,5,256,2,0,low,0,1,0
7972,4,243,3,0,low,0,1,0
7973,5,163,3,0,low,0,1,0
7974,3,167,2,0,low,0,1,0
7975,4,190,5,0,high,1,0,0
7976,5,145,3,0,low,0,1,0
7977,4,265,4,0,low,0,1,0
7978,4,272,2,0,low,0,1,0
7979,5,140,5,0,low,0,1,0
7980,4,236,2,0,high,1,0,0
7981,4,255,3,0,low,0,1,0
7982,5,131,6,0,low,0,1,0
7983,4,209,6,0,low,0,1,0
7984,3,250,2,0,high,1,0,0
7985,3,201,2,0,low,0,1,0
7986,4,271,2,0,medium,0,0,1
7987,6,237,5,0,high,1,0,0
7988,3,239,4,0,medium,0,0,1
7989,2,135,3,0,high,1,0,0
7990,2,182,2,0,medium,0,0,1
7991,6,193,4,0,medium,0,0,1
7992,4,192,3,0,medium,0,0,1
7993,5,144,6,0,medium,0,0,1
7994,3,251,3,0,medium,0,0,1
7995,3,161,2,0,medium,0,0,1
7996,3,171,3,0,medium,0,0,1
7997,4,153,5,0,medium,0,0,1
7998,4,161,2,0,high,1,0,0
7999,3,226,4,0,low,0,1,0
8000,3,193,3,0,medium,0,0,1
8001,4,204,3,0,medium,0,0,1
8002,2,158,2,0,medium,0,0,1
8003,3,236,4,0,medium,0,0,1
8004,4,191,3,0,medium,0,0,1
8005,6,104,4,0,medium,0,0,1
8006,3,245,2,0,medium,0,0,1
8007,3,186,3,0,medium,0,0,1
8008,5,168,4,0,medium,0,0,1
8009,4,262,3,0,high,1,0,0
8010,2,116,3,0,low,0,1,0
8011,4,187,2,0,low,0,1,0
8012,5,184,3,0,low,0,1,0
8013,4,155,3,0,high,1,0,0
8014,5,190,2,0,low,0,1,0
8015,3,242,3,0,low,0,1,0
8016,5,204,2,0,low,0,1,0
8017,4,232,3,0,high,1,0,0
8018,4,245,2,0,low,0,1,0
8019,3,251,2,0,low,0,1,0
8020,4,179,2,0,low,0,1,0
8021,4,153,2,0,low,0,1,0
8022,5,210,6,0,low,0,1,0
8023,2,257,2,0,low,0,1,0
8024,3,137,4,0,low,0,1,0
8025,4,179,2,0,medium,0,0,1
8026,4,213,3,0,medium,0,0,1
8027,3,106,6,0,medium,0,0,1
8028,4,272,2,0,medium,0,0,1
8029,4,153,2,0,medium,0,0,1
8030,5,172,3,0,medium,0,0,1
8031,4,224,2,0,medium,0,0,1
8032,3,230,3,0,medium,0,0,1
8033,4,222,4,0,medium,0,0,1
8034,3,270,3,0,medium,0,0,1
8035,4,205,3,0,medium,0,0,1
8036,4,134,3,0,medium,0,0,1
8037,5,275,4,0,high,1,0,0
8038,4,183,3,0,low,0,1,0
8039,4,143,4,0,medium,0,0,1
8040,5,259,2,0,medium,0,0,1
8041,5,186,4,0,medium,0,0,1
8042,3,155,3,0,medium,0,0,1
8043,2,266,3,0,low,0,1,0
8044,3,215,2,0,low,0,1,0
8045,4,179,3,0,low,0,1,0
8046,3,217,3,0,low,0,1,0
8047,5,235,3,0,low,0,1,0
8048,3,164,2,0,low,0,1,0
8049,3,178,5,0,low,0,1,0
8050,5,170,3,0,low,0,1,0
8051,5,241,3,0,low,0,1,0
8052,4,222,2,0,low,0,1,0
8053,3,233,3,0,low,0,1,0
8054,5,243,3,0,low,0,1,0
8055,4,175,2,0,low,0,1,0
8056,4,266,3,0,low,0,1,0
8057,5,201,2,0,low,0,1,0
8058,5,259,4,0,low,0,1,0
8059,5,105,5,0,low,0,1,0
8060,5,189,3,0,low,0,1,0
8061,4,232,2,0,low,0,1,0
8062,5,258,6,0,low,0,1,0
8063,5,173,3,0,low,0,1,0
8064,4,147,3,0,medium,0,0,1
8065,3,256,6,0,medium,0,0,1
8066,3,206,4,0,medium,0,0,1
8067,4,175,3,0,medium,0,0,1
8068,4,274,2,0,medium,0,0,1
8069,3,229,3,0,medium,0,0,1
8070,4,161,3,0,medium,0,0,1
8071,2,188,2,0,medium,0,0,1
8072,3,205,3,0,medium,0,0,1
8073,3,246,3,0,medium,0,0,1
8074,5,161,5,0,medium,0,0,1
8075,5,246,3,0,medium,0,0,1
8076,4,158,3,0,high,1,0,0
8077,3,175,3,0,low,0,1,0
8078,5,268,3,0,medium,0,0,1
8079,4,211,2,0,medium,0,0,1
8080,3,274,2,0,medium,0,0,1
8081,4,241,3,0,medium,0,0,1
8082,3,170,2,0,low,0,1,0
8083,3,287,5,0,low,0,1,0
8084,2,235,6,0,low,0,1,0
8085,3,98,3,0,low,0,1,0
8086,6,105,5,0,low,0,1,0
8087,3,226,3,0,low,0,1,0
8088,4,171,4,0,low,0,1,0
8089,4,153,4,0,low,0,1,0
8090,3,183,4,0,low,0,1,0
8091,5,139,3,0,low,0,1,0
8092,5,210,3,0,low,0,1,0
8093,2,177,4,0,low,0,1,0
8094,3,148,2,0,low,0,1,0
8095,4,198,2,0,low,0,1,0
8096,3,137,4,0,low,0,1,0
8097,5,233,3,0,low,0,1,0
8098,2,204,4,0,low,0,1,0
8099,2,164,2,0,low,0,1,0
8100,5,162,2,0,low,0,1,0
8101,3,180,2,0,low,0,1,0
8102,2,199,2,0,low,0,1,0
8103,4,190,2,0,medium,0,0,1
8104,4,151,3,0,medium,0,0,1
8105,4,162,3,0,medium,0,0,1
8106,3,139,2,0,medium,0,0,1
8107,3,231,3,0,medium,0,0,1
8108,5,269,2,0,medium,0,0,1
8109,4,249,3,0,medium,0,0,1
8110,3,148,2,0,medium,0,0,1
8111,4,233,5,0,medium,0,0,1
8112,4,240,4,0,medium,0,0,1
8113,5,229,2,0,medium,0,0,1
8114,3,256,2,0,medium,0,0,1
8115,2,188,2,0,high,1,0,0
8116,3,167,2,0,low,0,1,0
8117,5,190,4,0,medium,0,0,1
8118,4,168,3,0,medium,0,0,1
8119,6,154,5,0,medium,0,0,1
8120,4,135,3,0,medium,0,0,1
8121,4,217,3,0,low,0,1,0
8122,3,253,2,0,low,0,1,0
8123,3,180,3,0,low,0,1,0
8124,4,225,2,0,low,0,1,0
8125,4,134,3,0,low,0,1,0
8126,3,192,2,0,low,0,1,0
8127,3,224,3,0,low,0,1,0
8128,3,260,5,0,low,0,1,0
8129,3,178,3,0,low,0,1,0
8130,4,166,5,0,low,0,1,0
8131,5,180,3,0,low,0,1,0
8132,3,189,2,0,low,0,1,0
8133,3,154,3,0,low,0,1,0
8134,3,236,3,0,low,0,1,0
8135,5,198,3,0,low,0,1,0
8136,3,148,3,0,low,0,1,0
8137,4,205,2,0,low,0,1,0
8138,4,133,3,0,low,0,1,0
8139,4,160,3,0,low,0,1,0
8140,4,201,2,0,low,0,1,0
8141,5,157,4,0,low,0,1,0
8142,3,260,2,0,medium,0,0,1
8143,5,152,3,0,medium,0,0,1
8144,4,218,3,0,medium,0,0,1
8145,3,252,2,0,medium,0,0,1
8146,4,216,3,0,medium,0,0,1
8147,3,183,2,0,medium,0,0,1
8148,5,269,2,0,medium,0,0,1
8149,5,132,4,0,medium,0,0,1
8150,4,170,4,0,medium,0,0,1
8151,5,257,5,0,medium,0,0,1
8152,3,138,2,0,medium,0,0,1
8153,3,115,3,0,medium,0,0,1
8154,3,165,2,0,high,1,0,0
8155,3,214,3,0,low,0,1,0
8156,2,246,2,0,medium,0,0,1
8157,2,188,3,0,medium,0,0,1
8158,3,255,2,0,medium,0,0,1
8159,4,190,2,0,medium,0,0,1
8160,4,164,4,0,low,0,1,0
8161,3,165,3,0,low,0,1,0
8162,3,141,3,0,low,0,1,0
8163,3,154,2,0,low,0,1,0
8164,3,165,2,0,low,0,1,0
8165,5,266,2,0,low,0,1,0
8166,6,235,6,0,low,0,1,0
8167,4,159,2,0,low,0,1,0
8168,3,218,3,0,low,0,1,0
8169,3,149,4,0,low,0,1,0
8170,5,239,3,0,low,0,1,0
8171,4,225,3,0,low,0,1,0
8172,6,247,3,0,low,0,1,0
8173,4,183,2,0,low,0,1,0
8174,5,214,2,0,low,0,1,0
8175,5,113,2,0,low,0,1,0
8176,4,244,2,0,low,0,1,0
8177,6,286,4,0,low,0,1,0
8178,3,139,2,0,medium,0,0,1
8179,5,176,3,0,medium,0,0,1
8180,5,136,3,0,medium,0,0,1
8181,4,222,2,0,medium,0,0,1
8182,4,269,4,0,medium,0,0,1
8183,4,183,2,0,medium,0,0,1
8184,3,206,3,0,medium,0,0,1
8185,3,158,3,0,medium,0,0,1
8186,4,136,3,0,medium,0,0,1
8187,4,182,2,0,medium,0,0,1
8188,4,268,3,0,medium,0,0,1
8189,3,144,3,0,medium,0,0,1
8190,5,286,4,0,high,1,0,0
8191,2,268,3,0,low,0,1,0
8192,3,255,3,0,medium,0,0,1
8193,6,245,5,0,medium,0,0,1
8194,3,134,2,0,medium,0,0,1
8195,3,251,3,0,medium,0,0,1
8196,5,165,2,0,low,0,1,0
8197,3,223,2,0,low,0,1,0
8198,4,225,4,0,low,0,1,0
8199,3,196,3,0,low,0,1,0
8200,3,253,3,0,low,0,1,0
8201,5,222,3,0,low,0,1,0
8202,4,135,3,0,low,0,1,0
8203,4,217,2,0,low,0,1,0
8204,5,192,2,0,low,0,1,0
8205,3,172,3,0,low,0,1,0
8206,4,183,3,0,low,0,1,0
8207,5,186,2,0,low,0,1,0
8208,4,163,3,0,low,0,1,0
8209,4,262,3,0,low,0,1,0
8210,3,202,3,0,low,0,1,0
8211,4,248,3,0,low,0,1,0
8212,5,214,2,0,low,0,1,0
8213,4,260,4,0,low,0,1,0
8214,4,260,3,0,low,0,1,0
8215,4,251,2,0,low,0,1,0
8216,5,179,5,0,low,0,1,0
8217,4,178,2,0,medium,0,0,1
8218,6,210,4,0,medium,0,0,1
8219,3,273,4,0,medium,0,0,1
8220,5,166,2,0,medium,0,0,1
8221,5,246,2,0,medium,0,0,1
8222,5,192,3,0,medium,0,0,1
8223,3,274,3,0,medium,0,0,1
8224,3,232,3,0,medium,0,0,1
8225,3,158,4,0,medium,0,0,1
8226,5,137,3,0,medium,0,0,1
8227,3,209,2,0,medium,0,0,1
8228,3,206,2,0,medium,0,0,1
8229,3,230,2,0,high,1,0,0
8230,5,239,3,0,low,0,1,0
8231,5,159,6,0,medium,0,0,1
8232,4,244,2,0,medium,0,0,1
8233,5,259,5,0,medium,0,0,1
8234,5,245,3,0,medium,0,0,1
8235,3,141,2,0,low,0,1,0
8236,5,202,4,0,low,0,1,0
8237,5,143,3,0,low,0,1,0
8238,4,286,5,0,low,0,1,0
8239,5,173,3,0,low,0,1,0
8240,5,195,3,0,low,0,1,0
8241,4,167,4,0,low,0,1,0
8242,5,197,4,0,low,0,1,0
8243,3,255,5,0,low,0,1,0
8244,3,274,3,0,low,0,1,0
8245,3,192,2,0,low,0,1,0
8246,3,225,3,0,low,0,1,0
8247,3,209,2,0,low,0,1,0
8248,5,222,3,0,low,0,1,0
8249,5,208,2,0,low,0,1,0
8250,5,162,5,0,low,0,1,0
8251,3,135,2,0,low,0,1,0
8252,4,200,3,0,low,0,1,0
8253,4,159,4,0,low,0,1,0
8254,5,156,2,0,low,0,1,0
8255,4,169,3,0,low,0,1,0
8256,4,154,3,0,medium,0,0,1
8257,2,169,3,0,medium,0,0,1
8258,3,233,3,0,medium,0,0,1
8259,3,218,2,0,medium,0,0,1
8260,4,279,6,0,medium,0,0,1
8261,3,195,3,0,medium,0,0,1
8262,4,223,3,0,medium,0,0,1
8263,3,275,4,0,medium,0,0,1
8264,3,234,3,0,medium,0,0,1
8265,4,113,6,0,medium,0,0,1
8266,3,133,5,0,medium,0,0,1
8267,5,158,4,0,medium,0,0,1
8268,4,214,3,0,high,1,0,0
8269,4,272,4,0,low,0,1,0
8270,2,127,4,0,medium,0,0,1
8271,4,141,3,0,medium,0,0,1
8272,5,263,3,0,medium,0,0,1
8273,5,174,5,0,medium,0,0,1
8274,5,246,2,0,low,0,1,0
8275,3,201,2,0,low,0,1,0
8276,3,181,3,0,low,0,1,0
8277,3,238,2,0,low,0,1,0
8278,3,167,2,0,low,0,1,0
8279,5,224,2,0,low,0,1,0
8280,3,182,3,0,low,0,1,0
8281,4,189,2,0,low,0,1,0
8282,3,169,2,0,medium,0,0,1
8283,4,287,5,0,medium,0,0,1
8284,3,150,2,0,medium,0,0,1
8285,4,146,2,0,medium,0,0,1
8286,4,162,4,0,medium,0,0,1
8287,4,158,5,0,medium,0,0,1
8288,3,185,2,0,medium,0,0,1
8289,3,214,3,0,medium,0,0,1
8290,4,200,3,0,medium,0,0,1
8291,4,219,2,0,medium,0,0,1
8292,3,218,3,0,medium,0,0,1
8293,4,237,2,0,medium,0,0,1
8294,3,105,3,0,medium,0,0,1
8295,3,251,3,0,medium,0,0,1
8296,3,227,2,0,medium,0,0,1
8297,3,158,2,0,medium,0,0,1
8298,4,252,2,0,medium,0,0,1
8299,4,198,3,0,medium,0,0,1
8300,2,192,3,0,medium,0,0,1
8301,2,139,4,0,medium,0,0,1
8302,6,205,3,0,medium,0,0,1
8303,3,224,3,0,medium,0,0,1
8304,4,267,4,0,medium,0,0,1
8305,4,200,3,0,medium,0,0,1
8306,3,97,6,0,medium,0,0,1
8307,6,253,3,0,high,1,0,0
8308,4,191,2,0,high,1,0,0
8309,5,199,2,0,high,1,0,0
8310,3,127,4,0,high,1,0,0
8311,3,187,2,0,high,1,0,0
8312,4,215,3,0,high,1,0,0
8313,4,176,6,0,high,1,0,0
8314,3,194,2,0,high,1,0,0
8315,3,216,3,0,high,1,0,0
8316,4,185,3,0,high,1,0,0
8317,5,140,3,0,high,1,0,0
8318,3,260,4,0,high,1,0,0
8319,5,137,4,0,low,0,1,0
8320,4,151,2,0,low,0,1,0
8321,3,152,2,0,low,0,1,0
8322,4,166,2,0,low,0,1,0
8323,3,261,2,0,low,0,1,0
8324,3,235,3,0,low,0,1,0
8325,3,201,2,0,low,0,1,0
8326,6,250,5,0,low,0,1,0
8327,4,146,2,0,low,0,1,0
8328,4,195,3,0,low,0,1,0
8329,4,259,3,0,low,0,1,0
8330,4,166,4,0,low,0,1,0
8331,4,188,4,0,low,0,1,0
8332,3,203,2,0,low,0,1,0
8333,3,167,3,0,low,0,1,0
8334,2,258,3,0,medium,0,0,1
8335,2,126,3,0,medium,0,0,1
8336,6,246,4,0,medium,0,0,1
8337,3,205,3,0,medium,0,0,1
8338,5,201,3,0,medium,0,0,1
8339,4,197,3,0,medium,0,0,1
8340,3,272,3,0,medium,0,0,1
8341,4,206,2,0,medium,0,0,1
8342,3,184,3,0,medium,0,0,1
8343,3,199,2,0,medium,0,0,1
8344,4,220,3,0,medium,0,0,1
8345,3,233,3,0,medium,0,0,1
8346,3,221,3,0,high,1,0,0
8347,6,168,5,0,high,1,0,0
8348,3,251,3,0,high,1,0,0
8349,2,188,3,0,high,1,0,0
8350,3,203,3,0,high,1,0,0
8351,5,168,2,0,high,1,0,0
8352,3,227,2,0,high,1,0,0
8353,4,159,2,0,high,1,0,0
8354,3,159,3,0,low,0,1,0
8355,5,275,5,0,low,0,1,0
8356,6,283,2,0,low,0,1,0
8357,5,169,3,0,low,0,1,0
8358,3,227,4,0,low,0,1,0
8359,3,147,4,0,low,0,1,0
8360,3,227,2,0,low,0,1,0
8361,4,166,3,0,low,0,1,0
8362,4,168,6,0,medium,0,0,1
8363,3,229,6,0,medium,0,0,1
8364,3,134,3,0,medium,0,0,1
8365,3,196,3,0,medium,0,0,1
8366,4,181,3,0,medium,0,0,1
8367,4,177,3,0,medium,0,0,1
8368,3,272,2,0,medium,0,0,1
8369,3,213,3,0,medium,0,0,1
8370,6,220,3,0,medium,0,0,1
8371,4,274,2,0,medium,0,0,1
8372,6,242,6,0,medium,0,0,1
8373,4,182,3,0,medium,0,0,1
8374,5,172,4,0,medium,0,0,1
8375,3,226,3,0,medium,0,0,1
8376,3,132,2,0,medium,0,0,1
8377,6,121,3,0,medium,0,0,1
8378,4,207,2,0,medium,0,0,1
8379,2,141,3,0,medium,0,0,1
8380,5,189,3,0,medium,0,0,1
8381,6,269,4,0,medium,0,0,1
8382,4,200,4,0,medium,0,0,1
8383,3,199,2,0,medium,0,0,1
8384,4,213,3,0,medium,0,0,1
8385,6,105,4,0,high,1,0,0
8386,4,141,2,0,low,0,1,0
8387,3,255,3,0,medium,0,0,1
8388,3,217,4,0,medium,0,0,1
8389,6,165,5,0,medium,0,0,1
8390,5,220,2,0,medium,0,0,1
8391,4,241,4,0,medium,0,0,1
8392,5,274,3,0,medium,0,0,1
8393,4,224,4,0,medium,0,0,1
8394,5,240,5,0,medium,0,0,1
8395,5,210,3,0,medium,0,0,1
8396,3,215,2,0,medium,0,0,1
8397,4,254,2,0,low,0,1,0
8398,4,150,4,0,low,0,1,0
8399,4,177,3,0,low,0,1,0
8400,5,101,4,0,low,0,1,0
8401,3,183,2,0,low,0,1,0
8402,3,224,3,0,low,0,1,0
8403,3,263,3,0,low,0,1,0
8404,3,207,2,0,high,1,0,0
8405,3,243,3,0,low,0,1,0
8406,3,157,4,0,high,1,0,0
8407,3,242,3,0,high,1,0,0
8408,4,265,2,0,low,0,1,0
8409,3,196,4,0,low,0,1,0
8410,4,135,2,0,high,1,0,0
8411,6,270,3,0,low,0,1,0
8412,4,201,2,0,medium,0,0,1
8413,5,225,4,0,high,1,0,0
8414,4,205,3,0,medium,0,0,1
8415,3,131,3,0,medium,0,0,1
8416,2,118,4,0,medium,0,0,1
8417,5,187,3,0,medium,0,0,1
8418,3,275,2,0,high,1,0,0
8419,5,125,4,0,medium,0,0,1
8420,4,270,3,0,medium,0,0,1
8421,2,123,2,0,medium,0,0,1
8422,3,281,3,0,high,1,0,0
8423,3,223,2,0,medium,0,0,1
8424,3,268,2,0,high,1,0,0
8425,4,174,3,0,low,0,1,0
8426,3,162,3,0,medium,0,0,1
8427,3,192,3,0,medium,0,0,1
8428,4,178,3,0,medium,0,0,1
8429,3,250,2,0,medium,0,0,1
8430,3,262,4,0,low,0,1,0
8431,5,194,3,0,low,0,1,0
8432,3,146,3,0,low,0,1,0
8433,4,245,2,0,low,0,1,0
8434,3,131,2,0,low,0,1,0
8435,3,108,4,0,low,0,1,0
8436,5,206,3,0,low,0,1,0
8437,3,146,4,0,low,0,1,0
8438,2,171,2,0,low,0,1,0
8439,4,173,2,0,low,0,1,0
8440,5,240,3,0,high,1,0,0
8441,4,199,2,0,low,0,1,0
8442,3,237,3,0,low,0,1,0
8443,3,258,4,0,low,0,1,0
8444,4,269,3,0,low,0,1,0
8445,5,245,4,0,high,1,0,0
8446,4,164,3,0,low,0,1,0
8447,4,256,3,0,low,0,1,0
8448,4,213,3,0,low,0,1,0
8449,3,193,3,0,high,1,0,0
8450,3,179,2,0,low,0,1,0
8451,6,278,5,0,medium,0,0,1
8452,3,256,2,0,high,1,0,0
8453,5,173,4,0,medium,0,0,1
8454,4,179,3,0,high,1,0,0
8455,4,145,5,0,medium,0,0,1
8456,3,168,4,0,medium,0,0,1
8457,4,213,3,0,medium,0,0,1
8458,6,150,5,0,medium,0,0,1
8459,3,262,3,0,medium,0,0,1
8460,4,149,4,0,medium,0,0,1
8461,5,139,2,0,medium,0,0,1
8462,3,272,2,0,medium,0,0,1
8463,3,252,4,0,high,1,0,0
8464,3,232,4,0,low,0,1,0
8465,3,266,2,0,medium,0,0,1
8466,4,264,3,0,medium,0,0,1
8467,4,142,2,0,medium,0,0,1
8468,5,208,4,0,medium,0,0,1
8469,5,178,2,0,medium,0,0,1
8470,5,192,3,0,medium,0,0,1
8471,4,242,2,0,medium,0,0,1
8472,4,277,5,0,medium,0,0,1
8473,3,173,2,0,medium,0,0,1
8474,4,276,6,0,high,1,0,0
8475,2,189,3,0,low,0,1,0
8476,4,139,2,0,low,0,1,0
8477,5,140,3,0,low,0,1,0
8478,5,191,3,0,high,1,0,0
8479,5,178,2,0,low,0,1,0
8480,4,184,3,0,low,0,1,0
8481,3,144,3,0,low,0,1,0
8482,3,160,2,0,high,1,0,0
8483,3,225,2,0,low,0,1,0
8484,5,266,2,0,low,0,1,0
8485,5,154,2,0,low,0,1,0
8486,4,142,2,0,low,0,1,0
8487,3,207,4,0,low,0,1,0
8488,4,162,3,0,low,0,1,0
8489,6,287,5,0,low,0,1,0
8490,2,270,6,0,medium,0,0,1
8491,5,160,4,0,medium,0,0,1
8492,6,113,2,0,medium,0,0,1
8493,4,178,4,0,medium,0,0,1
8494,3,153,2,0,medium,0,0,1
8495,4,255,2,0,medium,0,0,1
8496,4,257,3,0,medium,0,0,1
8497,4,243,3,0,medium,0,0,1
8498,3,179,3,0,medium,0,0,1
8499,3,123,2,0,medium,0,0,1
8500,3,132,2,0,medium,0,0,1
8501,3,134,3,0,medium,0,0,1
8502,3,277,2,0,high,1,0,0
8503,5,265,2,0,low,0,1,0
8504,4,269,4,0,medium,0,0,1
8505,4,156,4,0,medium,0,0,1
8506,6,237,5,0,medium,0,0,1
8507,3,271,2,0,medium,0,0,1
8508,3,206,2,0,low,0,1,0
8509,4,192,3,0,low,0,1,0
8510,4,230,3,0,low,0,1,0
8511,4,261,3,0,low,0,1,0
8512,3,173,3,0,low,0,1,0
8513,2,109,4,0,low,0,1,0
8514,3,247,4,0,low,0,1,0
8515,5,163,3,0,low,0,1,0
8516,4,149,4,0,low,0,1,0
8517,6,218,6,0,low,0,1,0
8518,4,194,2,0,low,0,1,0
8519,4,157,2,0,low,0,1,0
8520,5,244,3,0,low,0,1,0
8521,5,169,2,0,low,0,1,0
8522,2,146,3,0,low,0,1,0
8523,5,207,3,0,low,0,1,0
8524,3,195,5,0,low,0,1,0
8525,6,148,4,0,low,0,1,0
8526,3,272,2,0,low,0,1,0
8527,3,185,2,0,low,0,1,0
8528,5,260,2,0,low,0,1,0
8529,3,182,2,0,medium,0,0,1
8530,3,195,3,0,medium,0,0,1
8531,3,168,3,0,medium,0,0,1
8532,3,198,4,0,medium,0,0,1
8533,5,172,2,0,medium,0,0,1
8534,4,216,2,0,medium,0,0,1
8535,3,232,2,0,medium,0,0,1
8536,3,148,3,0,medium,0,0,1
8537,4,210,2,0,medium,0,0,1
8538,3,197,2,0,medium,0,0,1
8539,4,241,3,0,medium,0,0,1
8540,5,154,2,0,medium,0,0,1
8541,3,259,2,0,high,1,0,0
8542,4,106,2,0,low,0,1,0
8543,5,262,2,0,medium,0,0,1
8544,2,202,2,0,medium,0,0,1
8545,5,174,5,0,medium,0,0,1
8546,4,240,2,0,medium,0,0,1
8547,5,247,3,0,low,0,1,0
8548,4,148,3,0,low,0,1,0
8549,5,187,2,0,low,0,1,0
8550,4,183,3,0,low,0,1,0
8551,4,240,2,0,low,0,1,0
8552,4,149,3,0,low,0,1,0
8553,2,130,3,0,low,0,1,0
8554,4,203,2,0,low,0,1,0
8555,3,218,3,0,low,0,1,0
8556,4,204,3,0,low,0,1,0
8557,4,163,3,0,low,0,1,0
8558,4,183,3,0,low,0,1,0
8559,4,211,4,0,low,0,1,0
8560,5,156,5,0,low,0,1,0
8561,3,196,3,0,low,0,1,0
8562,4,162,2,0,low,0,1,0
8563,3,218,4,0,low,0,1,0
8564,4,135,2,0,low,0,1,0
8565,2,273,3,0,low,0,1,0
8566,3,241,3,0,low,0,1,0
8567,6,285,4,0,low,0,1,0
8568,6,236,3,0,medium,0,0,1
8569,4,222,3,0,medium,0,0,1
8570,4,242,3,0,medium,0,0,1
8571,5,166,3,0,medium,0,0,1
8572,3,172,3,0,medium,0,0,1
8573,4,249,2,0,medium,0,0,1
